Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
14216,CA-2015-158148-961,2015-12-21 00:00:00,2016-01-18 00:00:00,Standard Class,JM-15865,John Murray,Consumer,United States,Arlington,Virginia,22204,South,OFF-AP-10003281,Office Supplies,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor,36.26829966,3,0,11.1991423
14217,CA-2017-107713-258,2017-04-03 00:00:00,2017-04-09 00:00:00,Standard Class,JB-16000,Joy Bell-,Consumer,United States,Columbia,Maryland,21044,East,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,162.2768926,3,0,80.39654584
14218,CA-2017-164756-822,2017-10-15 00:00:00,2017-10-21 00:00:00,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South,OFF-SU-10004261,Office Supplies,Supplies,"Fiskars 8"" Scissors, 2/Pack",36.8675954,2,0,10.1464218
14219,CA-2015-115938-768,2015-07-12 00:00:00,2015-07-20 00:00:00,Standard Class,SA-20830,Sue Ann Reed,Consumer,United States,Richmond,Virginia,23223,South,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",15.15718368,1,0,4.22917608
14220,CA-2015-157028-811,2015-11-29 00:00:00,2015-12-10 00:00:00,Standard Class,MA-17995,Michelle Arnett,Home Office,United States,Las Cruces,New Mexico,88001,West,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,8.408608218,2,0,3.737826089
14221,CA-2015-110744-689,2015-09-11 00:00:00,2015-09-30 00:00:00,Standard Class,HA-14920,Helen Andreada,Consumer,United States,Pasadena,California,91104,West,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,734.8232701,7,0,19.40250392
14222,CA-2017-125472-452,2017-06-28 00:00:00,2017-06-21 00:00:00,First Class,BD-11725,Bruce Degenhardt,Consumer,United States,Lafayette,Louisiana,70506,South,FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,8.20759967,3,0,3.068087783
14223,US-2014-147627-286,2014-02-18 00:00:00,2014-02-03 00:00:00,Standard Class,HL-15040,Hunter Lopez,Consumer,United States,Jonesboro,Arkansas,72401,South,TEC-PH-10001061,Technology,Phones,Apple iPhone 5C,744.7298065,7,0,199.162743
14224,CA-2015-130736-677,2015-12-18 00:00:00,2015-12-29 00:00:00,First Class,JF-15490,Jeremy Farry,Consumer,United States,Seattle,Washington,98105,West,OFF-LA-10000634,Office Supplies,Labels,Avery 509,2.622434556,1,0,1.090339266
14225,CA-2014-169446-752,2015-01-17 00:00:00,2015-01-21 00:00:00,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,Chicago,Illinois,60623,Central,OFF-ST-10000419,Office Supplies,Storage,"Rogers Jumbo File, Granite",35.80316374,3,0.2,-7.848345583
14226,US-2015-148817-618,2015-12-12 00:00:00,2015-12-28 00:00:00,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Chesapeake,Virginia,23320,South,OFF-BI-10004233,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",66.22177377,4,0,32.70902955
14227,US-2017-162558-908,2017-10-27 00:00:00,2017-10-06 00:00:00,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,37918,South,FUR-TA-10000198,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,2346.588202,7,0.4,-1009.916589
14228,CA-2015-145849-342,2015-10-05 00:00:00,2015-09-19 00:00:00,Second Class,CT-11995,Carol Triggs,Consumer,United States,Indianapolis,Indiana,46203,Central,OFF-ST-10000025,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,172.6803549,2,0,11.42072173
14229,US-2017-118598-165,2017-12-02 00:00:00,2017-12-04 00:00:00,Same Day,CM-12190,Charlotte Melton,Consumer,United States,Utica,New York,13501,East,TEC-PH-10002583,Technology,Phones,iOttie HLCRIO102 Car Mount,115.1266979,6,0,5.98941244
14230,CA-2017-145233-437,2017-12-08 00:00:00,2017-12-18 00:00:00,Standard Class,DV-13465,Dianna Vittorini,Consumer,United States,Denver,Colorado,80219,West,TEC-PH-10000586,Technology,Phones,AT&T SB67148 SynJ,113.7378843,2,0.2,9.430238706
14231,CA-2017-156139-689,2017-01-24 00:00:00,2017-01-28 00:00:00,Standard Class,BP-11155,Becky Pak,Consumer,United States,San Francisco,California,94109,West,OFF-BI-10004233,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",40.43153464,3,0.2,12.13977691
14232,US-2016-134908-732,2016-06-22 00:00:00,2016-06-26 00:00:00,Standard Class,JS-15940,Joni Sundaresam,Home Office,United States,Philadelphia,Pennsylvania,19134,East,OFF-ST-10003479,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum",117.7060077,4,0.2,-23.74602788
14233,US-2016-144393-733,2016-11-01 00:00:00,2016-11-09 00:00:00,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Greenville,North Carolina,27834,South,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",17.15506792,4,0.7,-15.08424477
14234,CA-2016-129728-856,2016-06-14 00:00:00,2016-06-09 00:00:00,Standard Class,JG-15310,Jason Gross,Corporate,United States,Los Angeles,California,90032,West,FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,168.6166509,8,0,10.68678877
14235,CA-2017-165757-759,2017-07-13 00:00:00,2017-07-04 00:00:00,Standard Class,PL-18925,Paul Lucas,Home Office,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,29.12354678,5,0.7,-23.75169166
14236,US-2016-128909-283,2016-10-25 00:00:00,2016-11-04 00:00:00,Second Class,SP-20545,Sibella Parks,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-PA-10001593,Office Supplies,Paper,Xerox 1947,18.11259182,4,0.2,6.544976104
14237,US-2016-144351-869,2016-11-26 00:00:00,2016-12-04 00:00:00,Standard Class,RC-19960,Ryan Crowe,Consumer,United States,Baltimore,Maryland,21215,East,TEC-PH-10001644,Technology,Phones,"BlueLounge Milo Smartphone Stand, White/Metallic",86.99699813,3,0,26.61564482
14238,CA-2016-157686-214,2016-10-08 00:00:00,2016-10-11 00:00:00,First Class,BD-11620,Brian DeCherney,Consumer,United States,San Francisco,California,94122,West,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",213.3976592,4,0.2,13.20392063
14239,CA-2015-110877-170,2015-11-12 00:00:00,2015-11-14 00:00:00,First Class,JE-15715,Joe Elijah,Consumer,United States,Houston,Texas,77041,Central,OFF-PA-10004621,Office Supplies,Paper,Xerox 212,34.39607745,7,0.2,13.16248921
14240,CA-2016-107216-974,2016-06-30 00:00:00,2016-06-26 00:00:00,First Class,PV-18985,Paul Van Hugh,Home Office,United States,San Francisco,California,94122,West,OFF-AR-10002255,Office Supplies,Art,Newell 346,9.046469158,3,0,2.614714714
14241,CA-2014-123323-920,2014-11-24 00:00:00,2014-11-21 00:00:00,Standard Class,LH-16900,Lena Hernandez,Consumer,United States,San Francisco,California,94110,West,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,120.0870967,7,0.2,45.26023669
14242,US-2016-126452-311,2016-08-27 00:00:00,2016-09-20 00:00:00,Standard Class,SC-20230,Scot Coram,Corporate,United States,Los Angeles,California,90004,West,TEC-PH-10003187,Technology,Phones,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,35.07172898,2,0.2,-7.716252705
14243,CA-2014-113362-855,2014-10-10 00:00:00,2014-10-09 00:00:00,Standard Class,AJ-10960,Astrea Jones,Consumer,United States,Rochester,New York,14609,East,OFF-EN-10003845,Office Supplies,Envelopes,Colored Envelopes,10.64296189,3,0,5.245975857
14244,CA-2016-106950-407,2016-09-12 00:00:00,2016-09-30 00:00:00,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,23.99429352,7,0.7,-16.34231744
14245,CA-2016-137848-609,2016-02-13 00:00:00,2016-01-27 00:00:00,Standard Class,WB-21850,William Brown,Consumer,United States,New York City,New York,10011,East,OFF-PA-10004285,Office Supplies,Paper,Xerox 1959,56.81182347,9,0,28.51724171
14246,CA-2017-151855-344,2017-06-04 00:00:00,2017-06-17 00:00:00,Standard Class,BW-11110,Bart Watters,Corporate,United States,Greensboro,North Carolina,27405,South,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",11.72480484,5,0.7,-9.229412873
14247,CA-2017-150266-257,2017-12-07 00:00:00,2017-12-25 00:00:00,Standard Class,RO-19780,Rose O'Brian,Consumer,United States,Houston,Texas,77070,Central,OFF-AP-10002867,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip,69.01447243,5,0.8,-190.7807654
14248,CA-2016-126732-470,2016-09-26 00:00:00,2016-09-22 00:00:00,Standard Class,LR-16915,Lena Radford,Consumer,United States,Los Angeles,California,90036,West,FUR-FU-10001889,Furniture,Furnishings,Ultra Door Pull Handle,103.1787876,9,0,33.8443418
14249,CA-2017-123491-305,2017-11-10 00:00:00,2017-11-20 00:00:00,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,San Francisco,California,94122,West,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",75.13415266,1,0.2,-0.856822585
14250,CA-2017-160983-108,2017-11-13 00:00:00,2017-11-04 00:00:00,Second Class,GB-14530,George Bell,Corporate,United States,Auburn,New York,13021,East,OFF-PA-10002250,Office Supplies,Paper,Things To Do Today Pad,47.28391226,8,0,24.12478907
14251,US-2017-128951-587,2017-07-23 00:00:00,2017-07-31 00:00:00,First Class,RS-19420,Ricardo Sperren,Corporate,United States,Suffolk,Virginia,23434,South,OFF-AP-10002191,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,192.0060761,3,0,46.53961915
14252,CA-2016-161025-431,2016-12-18 00:00:00,2016-12-31 00:00:00,Standard Class,GM-14440,Gary McGarr,Consumer,United States,Los Angeles,California,90049,West,OFF-ST-10001932,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,794.9585991,4,0,105.0346973
14253,CA-2016-145905-913,2016-10-13 00:00:00,2016-10-09 00:00:00,Standard Class,AM-10705,Anne McFarland,Consumer,United States,Auburn,Alabama,36830,South,OFF-PA-10000533,Office Supplies,Paper,Southworth Parchment Paper & Envelopes,12.0036369,2,0,6.203081497
14254,CA-2017-117324-209,2017-12-30 00:00:00,2017-12-24 00:00:00,Standard Class,JP-15520,Jeremy Pistek,Consumer,United States,Madison,Wisconsin,53711,Central,OFF-AP-10003590,Office Supplies,Appliances,Hoover WindTunnel Plus Canister Vacuum,1125.4535,3,0,334.2804883
14255,CA-2017-168655-169,2017-11-10 00:00:00,2017-10-24 00:00:00,Standard Class,ML-18040,Michelle Lonsdale,Corporate,United States,Albuquerque,New Mexico,87105,West,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,80.07223179,3,0.2,31.60789612
14256,CA-2015-165624-742,2015-08-28 00:00:00,2015-09-18 00:00:00,Standard Class,FH-14350,Fred Harton,Consumer,United States,Atlanta,Georgia,30318,South,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,20.04517931,5,0,10.4197074
14257,CA-2017-152310-869,2017-08-27 00:00:00,2017-09-07 00:00:00,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Seattle,Washington,98103,West,OFF-ST-10001228,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle,48.6598953,3,0,12.0293887
14258,US-2015-140851-784,2015-07-29 00:00:00,2015-07-28 00:00:00,Second Class,ND-18460,Neil Ducich,Corporate,United States,Macon,Georgia,31204,South,OFF-PA-10000019,Office Supplies,Paper,Xerox 1931,42.10442605,6,0,18.45119779
14259,CA-2014-133830-835,2014-12-17 00:00:00,2014-12-27 00:00:00,Standard Class,RL-19615,Rob Lucas,Consumer,United States,Los Angeles,California,90045,West,OFF-AR-10003045,Office Supplies,Art,Prang Colored Pencils,27.34864997,9,0,12.96980829
14260,CA-2016-140935-544,2016-11-30 00:00:00,2016-12-05 00:00:00,First Class,AB-10015,Aaron Bergman,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,FUR-BO-10003966,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",354.2520138,2,0,57.06267639
14261,CA-2017-117324-700,2017-12-10 00:00:00,2018-01-02 00:00:00,Standard Class,JP-15520,Jeremy Pistek,Consumer,United States,Madison,Wisconsin,53711,Central,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",27.99030086,4,0,13.30507904
14262,CA-2017-102925-806,2017-12-04 00:00:00,2017-11-17 00:00:00,Second Class,CD-12280,Christina DeMoss,Consumer,United States,New York City,New York,10024,East,FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,132.624181,2,0.1,22.93858758
14263,CA-2015-142937-663,2016-01-03 00:00:00,2015-12-21 00:00:00,First Class,SF-20065,Sandra Flanagan,Consumer,United States,Dallas,Texas,75220,Central,OFF-AR-10003582,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",41.36467861,2,0.2,4.075133562
14264,CA-2015-102876-363,2015-09-19 00:00:00,2015-09-18 00:00:00,Standard Class,LR-17035,Lisa Ryan,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,8.688401938,1,0.7,-7.00168005
14265,CA-2015-112305-689,2015-11-24 00:00:00,2015-12-24 00:00:00,Standard Class,KB-16405,Katrina Bavinger,Home Office,United States,Seattle,Washington,98105,West,TEC-AC-10002018,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,13.01012972,2,0,6.494895988
14266,CA-2017-154123-744,2017-11-25 00:00:00,2017-11-29 00:00:00,Standard Class,SC-20050,Sample Company A,Home Office,United States,Henderson,Kentucky,42420,South,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,28.3263829,2,0,11.76966359
14267,CA-2016-145492-637,2016-11-22 00:00:00,2016-12-02 00:00:00,Standard Class,MC-17605,Matt Connell,Corporate,United States,Los Angeles,California,90004,West,OFF-AP-10003622,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",41.1615881,12,0,12.25704681
14268,CA-2015-167010-212,2015-04-20 00:00:00,2015-04-30 00:00:00,Standard Class,VT-21700,Valerie Takahito,Home Office,United States,Philadelphia,Pennsylvania,19143,East,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",318.3354254,5,0.5,-193.2455202
14269,US-2016-108504-956,2016-02-24 00:00:00,2016-02-09 00:00:00,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080,South,OFF-FA-10000053,Office Supplies,Fasteners,Revere Boxed Rubber Bands by Revere,8.67589754,5,0,0.197083917
14270,US-2014-120740-797,2014-04-17 00:00:00,2014-05-12 00:00:00,Same Day,PS-18970,Paul Stevenson,Home Office,United States,Los Angeles,California,90049,West,FUR-FU-10004091,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",172.1663625,4,0,78.05824076
14271,CA-2015-159380-571,2015-05-28 00:00:00,2015-05-28 00:00:00,Standard Class,CS-12505,Cindy Stewart,Consumer,United States,San Francisco,California,94122,West,OFF-PA-10004239,Office Supplies,Paper,Xerox 1953,26.12673344,6,0,11.79710725
14272,CA-2015-140718-411,2015-07-21 00:00:00,2015-07-23 00:00:00,First Class,FA-14230,Frank Atkinson,Corporate,United States,Raleigh,North Carolina,27604,South,FUR-FU-10000076,Furniture,Furnishings,24-Hour Round Wall Clock,173.7837485,10,0.2,41.73406457
14273,US-2016-158288-707,2016-12-16 00:00:00,2016-12-08 00:00:00,Second Class,EH-13945,Eric Hoffmann,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,74.08691766,9,0.7,-58.85844178
14274,CA-2017-107986-481,2017-12-19 00:00:00,2017-12-22 00:00:00,Same Day,MW-18220,Mitch Webber,Consumer,United States,Seattle,Washington,98103,West,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,32.38700363,3,0,8.430196387
14275,CA-2016-155166-418,2017-01-06 00:00:00,2017-01-15 00:00:00,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Vineland,New Jersey,8360,East,FUR-CH-10003968,Furniture,Chairs,Novimex Turbo Task Chair,217.4553517,3,0,25.88789225
14276,CA-2016-127369-863,2016-06-17 00:00:00,2016-06-16 00:00:00,First Class,DB-13060,Dave Brooks,Consumer,United States,Lowell,Massachusetts,1852,East,OFF-ST-10003306,Office Supplies,Storage,Letter Size Cart,728.0951024,5,0,198.9512824
14277,CA-2017-137463-517,2017-12-18 00:00:00,2018-01-06 00:00:00,Second Class,KM-16225,Kalyca Meade,Corporate,United States,Sunnyvale,California,94086,West,OFF-LA-10003498,Office Supplies,Labels,Avery 475,45.61392187,3,0,20.59556703
14278,CA-2017-140508-223,2017-09-26 00:00:00,2017-10-05 00:00:00,First Class,PA-19060,Pete Armstrong,Home Office,United States,Dallas,Texas,75220,Central,OFF-EN-10000927,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,110.9634755,4,0.2,34.51620769
14279,CA-2016-145499-685,2016-06-13 00:00:00,2016-06-12 00:00:00,First Class,RW-19690,Robert Waldorf,Consumer,United States,Wilmington,North Carolina,28403,South,OFF-BI-10000848,Office Supplies,Binders,Angle-D Ring Binders,3.089791384,2,0.7,-2.613488188
14280,CA-2016-145247-720,2016-05-21 00:00:00,2016-05-10 00:00:00,First Class,ND-18370,Natalie DeCherney,Consumer,United States,Louisville,Kentucky,40214,South,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,82.05540263,3,0,36.66632465
14281,CA-2017-147361-986,2017-09-15 00:00:00,2017-10-07 00:00:00,Standard Class,SB-20290,Sean Braxton,Corporate,United States,Florence,South Carolina,29501,South,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,623.008462,7,0,11.60490008
14282,CA-2016-168354-873,2016-10-18 00:00:00,2016-10-14 00:00:00,First Class,RH-19510,Rick Huthwaite,Home Office,United States,Providence,Rhode Island,2908,East,FUR-CH-10004675,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",877.1236018,4,0,248.8871675
14283,CA-2014-164973-214,2014-12-01 00:00:00,2014-11-11 00:00:00,Standard Class,NM-18445,Nathan Mautz,Home Office,United States,New York City,New York,10024,East,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",43.95437127,1,0,12.40065194
14284,CA-2014-101560-209,2014-12-01 00:00:00,2014-12-13 00:00:00,Second Class,CS-12250,Chris Selesnick,Corporate,United States,Columbia,South Carolina,29203,South,OFF-PA-10001363,Office Supplies,Paper,Xerox 1933,88.45650175,7,0,40.01326005
14285,CA-2017-148404-682,2017-10-21 00:00:00,2017-10-24 00:00:00,Standard Class,Dp-13240,Dean percer,Home Office,United States,Charlotte,North Carolina,28205,South,TEC-PH-10004447,Technology,Phones,Toshiba IPT2010-SD IP Telephone,224.9988587,2,0.2,15.4201302
14286,CA-2017-160983-711,2017-11-22 00:00:00,2017-11-11 00:00:00,Second Class,GB-14530,George Bell,Corporate,United States,Auburn,New York,13021,East,OFF-PA-10002250,Office Supplies,Paper,Things To Do Today Pad,43.67382702,8,0,20.72883199
14287,CA-2014-112851-437,2014-10-10 00:00:00,2014-10-13 00:00:00,Standard Class,NR-18550,Nick Radford,Consumer,United States,Chula Vista,California,91911,West,OFF-EN-10001453,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",178.1600627,3,0,92.35634954
14288,CA-2015-157287-524,2015-12-27 00:00:00,2016-01-18 00:00:00,First Class,HR-14830,Harold Ryan,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-ST-10001172,Office Supplies,Storage,"Tennsco Lockers, Sand",34.28537063,2,0.2,1.843125139
14289,CA-2017-169404-904,2017-04-24 00:00:00,2017-04-18 00:00:00,Standard Class,NC-18625,Noah Childs,Corporate,United States,York,Pennsylvania,17403,East,OFF-BI-10004492,Office Supplies,Binders,Tuf-Vin Binders,34.33477156,4,0.7,-27.43308691
14290,CA-2015-153108-151,2015-03-16 00:00:00,2015-04-02 00:00:00,Standard Class,SF-20200,Sarah Foster,Consumer,United States,New Castle,Indiana,47362,Central,OFF-AP-10002222,Office Supplies,Appliances,Staple holder,58.76947235,7,0,16.58987939
14291,US-2017-156356-674,2017-04-19 00:00:00,2017-04-23 00:00:00,Standard Class,ND-18370,Natalie DeCherney,Consumer,United States,Houston,Texas,77095,Central,OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",2.903131317,1,0.8,-4.752641528
14292,CA-2015-150511-220,2015-09-29 00:00:00,2015-10-09 00:00:00,Standard Class,AB-10060,Adam Bellavance,Home Office,United States,Des Moines,Washington,98198,West,OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",20.13539255,2,0,9.110647043
14293,CA-2016-136021-807,2016-08-27 00:00:00,2016-09-13 00:00:00,Standard Class,JM-15580,Jill Matthias,Consumer,United States,Los Angeles,California,90045,West,OFF-PA-10000551,Office Supplies,Paper,Array Memo Cubes,16.35179661,3,0,7.912189323
14294,CA-2015-100573-853,2015-10-20 00:00:00,2015-10-09 00:00:00,Standard Class,AM-10705,Anne McFarland,Consumer,United States,Los Angeles,California,90004,West,OFF-EN-10000461,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",18.2561325,2,0,8.445994727
14295,CA-2016-166163-915,2016-08-21 00:00:00,2016-08-30 00:00:00,Second Class,CY-12745,Craig Yedwab,Corporate,United States,Oakland,California,94601,West,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),70.3975618,3,0.2,6.808222883
14296,CA-2014-164742-316,2014-10-18 00:00:00,2014-10-22 00:00:00,Second Class,ML-17395,Marina Lichtenstein,Corporate,United States,Lakewood,New Jersey,8701,East,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,19.34809013,1,0,8.563910272
14297,US-2017-140907-744,2017-12-16 00:00:00,2017-12-16 00:00:00,Second Class,BP-11185,Ben Peterman,Corporate,United States,Seattle,Washington,98103,West,OFF-AR-10000799,Office Supplies,Art,Col-Erase Pencils with Erasers,18.99081918,3,0,5.262244352
14298,US-2017-111423-597,2017-08-22 00:00:00,2017-09-06 00:00:00,First Class,EH-13765,Edward Hooks,Corporate,United States,Watertown,New York,13601,East,OFF-BI-10003091,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,842.053901,5,0.2,315.0881629
14299,CA-2016-157511-104,2016-09-26 00:00:00,2016-10-19 00:00:00,First Class,SV-20365,Seth Vernon,Consumer,United States,Columbus,Ohio,43229,East,OFF-AR-10002257,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",2.584120111,1,0.2,0.401395344
14300,CA-2017-139311-493,2017-08-12 00:00:00,2017-08-19 00:00:00,First Class,SF-20965,Sylvia Foulston,Corporate,United States,Bedford,Texas,76021,Central,OFF-AR-10004582,Office Supplies,Art,BIC Brite Liner Grip Highlighters,8.447134731,7,0.2,2.629063017
14301,US-2014-143287-468,2014-12-10 00:00:00,2014-12-12 00:00:00,Standard Class,KN-16705,Kristina Nunn,Home Office,United States,New Rochelle,New York,10801,East,OFF-PA-10004039,Office Supplies,Paper,Xerox 1882,206.0186961,4,0,100.6155799
14302,CA-2017-117702-196,2017-12-04 00:00:00,2017-12-10 00:00:00,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Baltimore,Maryland,21215,East,FUR-FU-10000576,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,1102.544752,5,0,296.4903149
14303,CA-2016-169103-812,2016-04-03 00:00:00,2016-03-27 00:00:00,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Miami,Florida,33142,South,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",93.32427646,3,0.2,-3.462137706
14304,CA-2014-135755-183,2014-05-20 00:00:00,2014-05-25 00:00:00,Standard Class,NC-18415,Nathan Cano,Consumer,United States,Yonkers,New York,10701,East,OFF-BI-10004828,Office Supplies,Binders,GBC Poly Designer Binding Covers,43.31341077,3,0.2,15.9219723
14305,CA-2016-158694-132,2016-11-16 00:00:00,2016-11-21 00:00:00,Second Class,AI-10855,Arianne Irving,Consumer,United States,Los Angeles,California,90036,West,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,747.4621257,4,0,170.3594428
14306,CA-2017-104745-776,2017-06-22 00:00:00,2017-07-01 00:00:00,Standard Class,GT-14755,Guy Thornton,Consumer,United States,Harlingen,Texas,78550,Central,OFF-PA-10002036,Office Supplies,Paper,Xerox 1930,24.15349924,5,0.2,9.796393283
14307,CA-2016-152170-596,2016-11-20 00:00:00,2016-11-26 00:00:00,Second Class,FH-14275,Frank Hawley,Corporate,United States,La Porte,Indiana,46350,Central,OFF-AR-10003394,Office Supplies,Art,Newell 332,19.05263936,7,0,5.856572777
14308,CA-2017-140186-847,2017-10-24 00:00:00,2017-10-09 00:00:00,First Class,PG-18820,Patrick Gardner,Consumer,United States,Bakersfield,California,93309,West,FUR-CH-10002961,Furniture,Chairs,"Leather Task Chair, Black",72.7209188,1,0.2,0
14309,CA-2014-145576-308,2014-10-07 00:00:00,2014-10-03 00:00:00,Second Class,CA-12775,Cynthia Arntzen,Consumer,United States,Tampa,Florida,33614,South,FUR-FU-10004020,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,12.54109866,3,0.2,3.680333249
14310,CA-2016-124100-770,2016-04-06 00:00:00,2016-05-01 00:00:00,Standard Class,EH-13990,Erica Hackney,Consumer,United States,New York City,New York,10009,East,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",340.9768692,6,0.1,57.05400404
14311,CA-2017-158379-336,2017-09-26 00:00:00,2017-10-16 00:00:00,Second Class,JA-15970,Joseph Airdo,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10002498,Office Supplies,Binders,Clear Mylar Reinforcing Strips,5.34317224,1,0.7,-4.043190125
14312,US-2017-165953-123,2017-01-29 00:00:00,2017-01-28 00:00:00,Standard Class,EP-13915,Emily Phan,Consumer,United States,Jacksonville,Florida,32216,South,OFF-PA-10002250,Office Supplies,Paper,Things To Do Today Pad,25.17891252,5,0.2,8.761221193
14313,CA-2017-150497-936,2017-07-31 00:00:00,2017-08-10 00:00:00,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Maple Grove,Minnesota,55369,Central,OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,695.4066755,2,0,328.4746453
